item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,1,1,0,0,0,0,27,1,0,::unspecified::,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0071663,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0048703,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0022476,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0106566,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0087337,Fri.  5 Oct. 2018,day
,,,,,,,,,,,,ACCT0087467,Fri.  5 Oct. 2018,day
www.servicenow.com/success.html,19,20,26,8,0.29,0,0,0,68,9,343,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,12,12,23,2,0.67,0,0,0,68,5,484,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,8,8,9,2,0.67,0,0,0,68,2,322,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/extend/instance-performance-administration.html,6,6,7,3,0.71,0,0,0,68,5,256,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/extend/instance-performance-administration/stage1.html,4,4,4,0,0.11,0,0,0,68,0,27,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,3,5,8,2,0.72,0,0,0,68,3,217,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage1.html,3,3,3,1,0.38,0,0,0,68,1,69,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/lpbp/populate-and-maintain-your-cmdb-with-servicenow-discovery.html,2,2,6,0,2.56,0,2,100,68,0,307,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage3.html,2,2,6,0,1.78,1,0,0,68,0,214,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,5,0,1.97,0,0,0,68,1,236,ISP Visitor,Sat.  6 Oct. 2018,day
www.servicenow.com/success.html,17,17,37,0,0.82,0,0,0,31,4,839,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,16,16,39,1,0.82,0,0,0,31,2,788,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/lpbp/build-organizational-support.html,2,2,8,0,3.29,0,5,250,31,0,395,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/extend/instance-performance-administration.html,2,2,4,0,0.51,0,0,0,31,1,61,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,2,2,3,0,12.61,0,0,0,31,0,1513,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,2,2,3,0,0.76,0,0,0,31,0,91,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/lpbp/hr-knowledge-management.html,1,1,3,0,25.02,0,1,100,31,0,1501,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/plan.html,1,1,3,0,0.23,0,0,0,31,0,14,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,2,0,0.52,0,0,0,31,0,31,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,1,1,0,0,0,0,31,1,0,Not In List,Sat.  6 Oct. 2018,day
www.servicenow.com/success/extend/instance-performance-administration.html,6,7,8,3,0.37,0,0,0,20,7,154,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,6,2,0.34,0,0,0,20,5,101,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success.html,2,2,3,1,0.39,0,0,0,20,2,47,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage1.html,2,2,2,1,0.85,0,0,0,20,2,102,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/champion/roadmap-templates.html,1,1,1,1,0,0,0,0,20,1,0,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,1,1,1,1,0,0,0,0,20,1,0,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,1,1,1,1,0,0,0,0,20,1,0,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,1,1,1,0,1.62,0,0,0,20,1,97,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.45,0,0,0,20,1,27,::unspecified::,Sat.  6 Oct. 2018,day
www.servicenow.com/success/extend/instance-performance-administration/stage2.html,1,1,1,0,0,0,0,0,20,0,0,::unspecified::,Sat.  6 Oct. 2018,day
,,,,,,,,,,,,ACCT0065581,Sat.  6 Oct. 2018,day
,,,,,,,,,,,,ACCT0071663,Sat.  6 Oct. 2018,day
,,,,,,,,,,,,ACCT0048703,Sat.  6 Oct. 2018,day
,,,,,,,,,,,,ACCT0022476,Sat.  6 Oct. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,1,1,1,0,0.8,0,0,0,1,1,48,ACCT0106566,Sat.  6 Oct. 2018,day
,,,,,,,,,,,,ACCT0087337,Sat.  6 Oct. 2018,day
,,,,,,,,,,,,ACCT0087467,Sat.  6 Oct. 2018,day
www.servicenow.com/success.html,30,31,85,5,1.46,0,0,0,92,14,2724,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,18,18,58,3,1.56,0,0,0,92,5,1684,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,14,14,20,3,1.6,0,0,0,92,4,1345,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,8,10,12,3,2.25,0,0,0,92,4,1348,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,6,6,9,1,2.39,0,0,0,92,3,860,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,6,6,7,0,2.76,0,0,0,92,2,992,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy.html,5,6,16,0,2.55,0,0,0,92,0,919,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,15,1,2.58,0,0,0,92,2,775,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan.html,5,5,10,0,0.51,0,0,0,92,1,152,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,4,5,10,0,0.38,0,0,0,92,0,115,ISP Visitor,Sun.  7 Oct. 2018,day
www.servicenow.com/success.html,13,13,25,3,2.85,0,0,0,43,8,2221,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,9,9,16,1,3.38,0,0,0,43,3,1823,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,4,4,5,3,0.05,0,0,0,43,3,12,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,3,3,7,0,0.93,0,0,0,43,0,167,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,2,2,3,0,5.99,0,1,50,43,0,719,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan.html,2,2,3,0,0.24,0,0,0,43,0,29,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,2,2,2,2,0,0,0,0,43,2,0,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt/stage3.html,2,2,2,1,0.41,0,0,0,43,2,49,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,2,2,2,0,0.11,0,0,0,43,0,13,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy.html,1,3,7,0,3.03,0,0,0,43,2,545,Not In List,Sun.  7 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,6,6,6,3,0,0,0,0,22,3,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success.html,4,4,6,3,0.15,0,0,0,22,4,35,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog/stage3.html,2,2,2,2,0,0,0,0,22,2,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,2,2,2,2,0,0,0,0,22,2,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/extend/itbm/it-business-management.html,1,1,2,0,1.5,0,0,0,22,1,90,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/pillars/program-governance.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Sun.  7 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,1,1,1,0,0,0,0,22,1,0,::unspecified::,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0071663,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0048703,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0022476,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0106566,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0087337,Sun.  7 Oct. 2018,day
,,,,,,,,,,,,ACCT0087467,Sun.  7 Oct. 2018,day
www.servicenow.com/success.html,73,75,175,18,0.72,0,0,0,243,35,3262,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,45,51,114,12,2.89,0,0,0,243,20,8842,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,22,23,26,9,1.39,0,0,0,243,15,1922,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,14,14,22,13,0.26,0,0,0,243,13,220,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,12,14,14,3,0.46,0,0,0,243,10,389,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,10,11,15,4,0.4,1,0,0,243,5,266,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,10,10,14,3,0.82,0,0,0,243,8,493,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan.html,9,9,28,0,0.59,0,0,0,243,1,317,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,16,1,0.33,0,0,0,243,2,179,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,8,12,14,4,2.16,0,1,8.33,243,7,1558,ISP Visitor,Mon.  8 Oct. 2018,day
www.servicenow.com/success.html,96,102,177,20,1.05,0,0,0,236,48,6456,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,38,43,98,10,2.09,0,0,0,236,20,5393,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,18,18,18,5,0.52,0,0,0,236,7,560,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan.html,15,15,28,1,2.03,0,0,0,236,2,1830,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,10,11,19,5,1.39,0,0,0,236,10,920,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy.html,9,9,15,0,0.61,0,0,0,236,0,331,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,9,9,12,0,0.56,0,1,11.11,236,0,300,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,9,9,10,2,0.48,0,0,0,236,4,260,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,8,10,16,1,1.48,0,0,0,236,2,889,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/pillars.html,7,7,7,0,0.2,0,0,0,236,0,86,Not In List,Mon.  8 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,15,26,9,1.04,0,0,0,40,14,933,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success.html,10,10,13,5,0.12,0,0,0,40,10,74,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,4,4,4,1,0.4,0,0,0,40,3,97,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,2,1,0.19,0,0,0,40,2,23,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,2,2,2,0,1.04,0,0,0,40,2,125,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,40,1,0,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/extend/automate-management/stage3.html,1,1,1,1,0,0,0,0,40,1,0,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage3.html,1,1,1,1,0,0,0,0,40,1,0,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/lpbp/populate-and-maintain-your-cmdb-with-servicenow-discovery.html,1,1,1,1,0,0,0,0,40,1,0,::unspecified::,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,1,0,1.5,0,0,0,40,1,90,::unspecified::,Mon.  8 Oct. 2018,day
,,,,,,,,,,,,ACCT0065581,Mon.  8 Oct. 2018,day
www.servicenow.com/success/plan/hr-knowledge-management/stage1.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0071663,Mon.  8 Oct. 2018,day
,,,,,,,,,,,,ACCT0048703,Mon.  8 Oct. 2018,day
,,,,,,,,,,,,ACCT0022476,Mon.  8 Oct. 2018,day
,,,,,,,,,,,,ACCT0106566,Mon.  8 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0087337,Mon.  8 Oct. 2018,day
,,,,,,,,,,,,ACCT0087467,Mon.  8 Oct. 2018,day
www.servicenow.com/success.html,93,114,373,21,3.43,0,0,0,260,56,23475,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,55,61,156,10,3.14,0,0,0,260,20,11491,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,21,30,55,6,1.98,0,0,0,260,14,3560,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,16,18,19,4,2.16,0,0,0,260,12,2336,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/plan.html,16,17,36,1,1.4,0,0,0,260,4,1433,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,13,14,19,2,3.87,0,0,0,260,4,3253,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,11,18,33,1,5.05,0,0,0,260,5,5454,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy.html,11,11,27,2,1.43,0,0,0,260,2,946,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,11,11,20,1,2.4,0,8,72.73,260,1,1581,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,13,38,1,2.04,0,0,0,260,3,1593,ISP Visitor,Tue.  9 Oct. 2018,day
www.servicenow.com/success.html,114,132,309,21,1.44,0,0,0,289,76,11399,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,43,44,51,8,1.74,0,1,2.27,289,34,4593,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,42,52,143,8,1.88,0,0,0,289,21,5875,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,27,28,32,5,1.59,0,0,0,289,11,2663,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/plan.html,20,26,53,1,0.71,0,0,0,289,4,1104,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/lpbp/design-a-world-class-service-catalog.html,17,18,43,2,1.17,0,21,116.67,289,3,1266,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,12,14,20,1,1.43,2,0,0,289,4,1205,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy.html,12,12,40,0,0.7,0,0,0,289,0,502,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,12,28,1,0.9,0,0,0,289,1,649,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,11,14,19,3,3.27,0,0,0,289,5,2747,Not In List,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,7,7,16,1,2.05,0,0,0,32,6,861,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success.html,7,7,11,3,0.72,0,0,0,32,7,304,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,3,3,2,0,0,0,0,32,2,0,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,2,2,2,2,0,0,0,0,32,2,0,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/pillars.html,2,2,2,1,7.48,0,0,0,32,2,898,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,2,2,2,1,0.53,0,0,0,32,2,64,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,2,2,2,1,0.12,0,0,0,32,2,14,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,1,2,0,0,0,0,32,2,0,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/extend/itbm/it-business-management.html,1,1,8,0,11.72,0,0,0,32,1,703,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage1.html,1,1,1,1,0,0,0,0,32,1,0,::unspecified::,Tue.  9 Oct. 2018,day
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0065581,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,1,1,1,0,0.3,0,0,0,1,0,18,ACCT0071663,Tue.  9 Oct. 2018,day
www.servicenow.com/lpwbr/explore-whats-new-in-london.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0071663,Tue.  9 Oct. 2018,day
,,,,,,,,,,,,ACCT0048703,Tue.  9 Oct. 2018,day
,,,,,,,,,,,,ACCT0022476,Tue.  9 Oct. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0106566,Tue.  9 Oct. 2018,day
www.servicenow.com/success/plan/hr-knowledge-management/stage1.html,1,1,1,1,0,0,0,0,2,1,0,ACCT0087337,Tue.  9 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,1,1,1,1,0,0,0,0,2,1,0,ACCT0087337,Tue.  9 Oct. 2018,day
,,,,,,,,,,,,ACCT0087467,Tue.  9 Oct. 2018,day
www.servicenow.com/success.html,86,100,220,28,1.34,0,0,0,242,61,8070,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,48,50,142,3,2.49,0,1,2,242,13,7479,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,23,23,26,5,0.82,0,0,0,242,9,1133,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/plan.html,13,15,38,0,0.65,0,0,0,242,1,588,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,11,13,17,6,0.33,0,0,0,242,11,254,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy.html,11,11,30,1,2.29,0,0,0,242,1,1514,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/optimize.html,10,11,16,0,0.43,0,0,0,242,1,284,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/value-calculator-csm.html,10,10,35,2,1.21,0,0,0,242,2,727,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,9,10,10,2,0.7,0,0,0,242,4,418,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success/value-calculator-hr.html,7,7,12,2,1.24,0,0,0,242,3,522,ISP Visitor,Wed. 10 Oct. 2018,day
www.servicenow.com/success.html,98,106,207,18,1.79,0,0,0,273,61,11376,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,59,62,143,13,3.2,0,0,0,273,20,11911,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,26,28,30,7,2.98,0,0,0,273,13,4998,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/plan.html,15,16,38,0,0.63,0,0,0,273,1,608,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,14,16,23,4,1.22,3,0,0,273,8,1169,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy.html,11,13,34,0,1.49,0,0,0,273,0,1159,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,10,20,3,0.42,0,0,0,273,4,253,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,9,9,15,1,1.16,0,4,44.44,273,2,628,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,9,9,14,1,2.78,0,0,0,273,5,1501,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,8,9,9,3,3.54,0,0,0,273,5,1909,Not In List,Wed. 10 Oct. 2018,day
www.servicenow.com/success.html,11,11,14,3,1,0,0,0,45,8,660,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,5,5,6,2,2.29,0,0,0,45,5,688,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,5,5,5,3,1.26,0,0,0,45,4,379,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/extend.html,2,2,3,0,5.33,0,0,0,45,0,640,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale/stage3.html,2,2,2,2,0,0,0,0,45,2,0,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,2,2,2,2,0,0,0,0,45,2,0,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy.html,2,2,2,1,0.33,0,0,0,45,1,39,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,2,2,2,1,0,0,0,0,45,1,0,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,2,2,2,0,1.47,0,0,0,45,2,176,::unspecified::,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,2,0,1.25,0,0,0,45,0,75,::unspecified::,Wed. 10 Oct. 2018,day
,,,,,,,,,,,,ACCT0065581,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage2.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0071663,Wed. 10 Oct. 2018,day
www.servicenow.com/success.html,1,1,1,0,0.08,0,0,0,1,0,5,ACCT0048703,Wed. 10 Oct. 2018,day
www.servicenow.com/customers.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0048703,Wed. 10 Oct. 2018,day
,,,,,,,,,,,,ACCT0022476,Wed. 10 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,3,2,0,0,0,0,5,2,0,ACCT0106566,Wed. 10 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,1,1,1,0,11.45,0,0,0,5,1,687,ACCT0106566,Wed. 10 Oct. 2018,day
www.servicenow.com/success.html,1,1,1,0,0.33,0,0,0,5,0,20,ACCT0106566,Wed. 10 Oct. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,5,1,0,ACCT0106566,Wed. 10 Oct. 2018,day
www.servicenow.com/services/implementation-services.html,0,0,0,0,INF,0,0,INF,5,1,0,ACCT0106566,Wed. 10 Oct. 2018,day
,,,,,,,,,,,,ACCT0087337,Wed. 10 Oct. 2018,day
,,,,,,,,,,,,ACCT0087467,Wed. 10 Oct. 2018,day
www.servicenow.com/success.html,83,86,198,15,2.27,0,0,0,237,40,11691,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/value-calculator-it.html,36,38,69,5,1.79,0,0,0,237,11,4072,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/deploy/now/new-release.html,33,34,38,11,1.26,0,1,2.94,237,20,2574,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,16,16,19,5,1.48,0,0,0,237,13,1422,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/plan.html,13,13,44,1,0.74,0,0,0,237,1,575,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/plan/start-implementation.html,10,10,12,3,2.03,0,0,0,237,4,1219,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,9,10,11,6,2.91,0,0,0,237,7,1747,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/deploy.html,8,9,27,0,0.9,0,0,0,237,1,487,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,8,8,15,1,3.25,2,0,0,237,1,1558,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,8,8,9,1,4.2,0,0,0,237,1,2014,ISP Visitor,Thu. 11 Oct. 2018,day
www.servicenow.com/success.html,99,113,294,21,1.34,0,0,0,268,65,9089,Not In List,Thu. 11 Oct. 2018,day
