item,Unique Visitors,Visits,Page Views,Bounces,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Entries,Total Time Spent,Account Number,Date,Granularity
,,,,,,,,,,,,ACCT0004149,Thu. 15 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0047511,Thu. 15 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Thu. 15 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,17,17,46,4,1.06,0,0,0,32,6,1079,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,10,24,1,0.63,0,0,0,32,2,376,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,4,7,0,0.94,0,3,75,32,0,225,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,4,4,7,0,0.52,0,3,75,32,0,124,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,4,4,1,0.18,0,0,0,32,2,43,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,10,0,0.51,0,0,0,32,0,91,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,4,17,0,4.44,0,0,0,32,3,1066,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,2,4,0,0.48,0,2,100,32,0,58,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,1,0,0,0,0,0,32,0,0,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,32,4,0,ISP Visitor,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,24,32,117,8,3.83,0,0,0,43,20,7345,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,15,59,1,2.33,0,0,0,43,7,2098,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,8,10,34,1,6.69,0,0,0,43,2,4016,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,8,9,18,1,3.3,0,0,0,43,1,1782,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,4,5,9,0,7.88,0,2,40,43,0,2363,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,4,6,0,5.42,0,0,0,43,0,1300,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,4,0,0.44,0,1,33.33,43,0,80,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,0.33,0,1,100,43,0,20,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/,1,1,2,0,0.12,0,0,0,43,0,7,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,43,8,0,Not In List,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,14,15,31,9,0.85,0,0,0,25,14,764,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,8,16,3,0.86,0,0,0,25,8,415,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,3,0,0,0,0,25,3,0,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,1,5.99,0,0,0,25,2,719,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,25,7,0,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,25,1,0,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/lpayr/forrester-study-tei-of-servicenow-security-ops.html,0,0,0,0,INF,0,0,INF,25,1,0,::unspecified::,Fri. 16 Mar. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,25,1,0,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/lpayr/forrester-study-total-economic-impact-of-servicenow-csm.html,0,0,0,0,INF,0,0,INF,25,1,0,::unspecified::,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0106566,Fri. 16 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Fri. 16 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Fri. 16 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Fri. 16 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Fri. 16 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Fri. 16 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Fri. 16 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,6,2,0.16,0,0,0,9,2,57,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,13,1,3.45,0,0,0,9,2,828,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,9,0,1.53,0,0,0,9,0,92,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,1.45,0,1,100,9,0,87,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,0.15,0,1,100,9,0,9,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,9,1,0,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/solutions/develop-new-cloud-business-apps.html,0,0,0,0,INF,0,0,INF,9,1,0,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/lpwbr/going-live-the-kingston-release.html,0,0,0,0,INF,0,0,INF,9,1,0,ISP Visitor,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,3,0,1.09,0,0,0,2,1,131,Not In List,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,2,2,6,0,7.27,0,0,0,5,2,872,::unspecified::,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,4,1,0.19,0,0,0,5,2,23,::unspecified::,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,5,1,0,::unspecified::,Sat. 17 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,5,1,0,::unspecified::,Sat. 17 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Sat. 17 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0065581,Sat. 17 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Sat. 17 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Sat. 17 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Sat. 17 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Sat. 17 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,9,9,24,4,0.8,0,0,0,17,5,433,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,5,5,26,0,5.43,0,0,0,17,1,1628,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,4,12,0,1.36,0,0,0,17,1,326,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,5,0,2.28,0,2,200,17,0,137,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,4.7,0,0,0,17,0,282,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,17,5,0,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/products/customer-service-management.html,0,0,0,0,INF,0,0,INF,17,1,0,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,17,1,0,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/products/shared-services-applications/facilities-service-management.html,0,0,0,0,INF,0,0,INF,17,1,0,ISP Visitor,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,12,1,8.04,0,0,0,5,2,1929,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,2,2,3,0,0.08,0,1,50,5,0,10,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,2,8,0,3.86,0,0,0,5,0,463,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,0,0,0,0,0,5,0,0,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/customers.html,0,0,0,0,INF,0,0,INF,5,1,0,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,5,1,0,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/products/it-service-automation-applications/cost-management.html,0,0,0,0,INF,0,0,INF,5,1,0,Not In List,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,5,6,4,4.97,0,0,0,7,5,1491,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,2,0,0,0,0,7,2,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,1,0,0,0,0,7,1,0,::unspecified::,Sun. 18 Mar. 2018,day
info.servicenow.com/LP=5345/,0,0,0,0,INF,0,0,INF,7,2,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,7,1,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/solutions/real-time-analytics.html,0,0,0,0,INF,0,0,INF,7,1,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/products/agile-development.html,0,0,0,0,INF,0,0,INF,7,1,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/products/business-management.html,0,0,0,0,INF,0,0,INF,7,1,0,::unspecified::,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0106566,Sun. 18 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Sun. 18 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,4,0,27.73,0,0,0,1,0,1664,ACCT0000737,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,0,0.87,0,0,0,1,0,52,ACCT0000737,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0,0,0,0,1,0,0,ACCT0000737,Sun. 18 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,2,0,0.12,0,0,0,1,0,7,ACCT0047511,Sun. 18 Mar. 2018,day
www.servicenow.com/services/packages.html,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0047511,Sun. 18 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Sun. 18 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,29,31,66,11,1.28,0,0,0,44,18,2375,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,11,12,42,2,2.96,0,0,0,44,5,2134,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,30,2,2.8,0,0,0,44,3,1177,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,4,4,1,0.15,0,0,0,44,1,35,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,3,3,6,0,1.01,0,0,0,44,0,181,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,4,0,0.46,0,2,100,44,0,55,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,2,2,2,0,0,0,0,0,44,0,0,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,6,0,8.3,0,3,300,44,0,498,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-itsm.html,1,1,1,0,0.18,0,0,0,44,0,11,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,44,10,0,ISP Visitor,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,29,39,81,8,3.4,0,0,0,46,17,7966,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,10,11,26,0,2.03,0,0,0,46,1,1342,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,15,1,1.05,0,0,0,46,1,567,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,7,7,8,0,3.08,0,0,0,46,1,1293,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,3,3,4,0,0.23,0,1,33.33,46,0,41,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,1,1,2,0,1.05,0,1,100,46,0,63,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,0.42,0,1,100,46,0,25,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,46,1,0,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/calculatorProps.html,1,1,1,0,0.18,0,0,0,46,1,11,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,0,0,0,0,0,46,0,0,Not In List,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,16,26,6,1.57,0,0,0,24,16,1508,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,6,7,11,3,0.31,0,0,0,24,4,132,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,3,3,3,1,0.98,0,0,0,24,2,177,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,12,0,1.68,0,0,0,24,2,201,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/success.html,1,1,1,1,0,0,0,0,24,1,0,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,24,9,0,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,24,2,0,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,24,2,0,::unspecified::,Mon. 19 Mar. 2018,day
www.servicenow.com/solutions/role/application-developer.html,0,0,0,0,INF,0,0,INF,24,1,0,::unspecified::,Mon. 19 Mar. 2018,day
info.servicenow.com/LP=5345,0,0,0,0,INF,0,0,INF,24,1,0,::unspecified::,Mon. 19 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Mon. 19 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,2,0,1.93,0,0,0,1,1,116,ACCT0065581,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,2,0,0.08,0,1,100,1,0,5,ACCT0065581,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,3,0,3.78,0,0,0,1,1,227,ACCT0000737,Mon. 19 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Mon. 19 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Mon. 19 Mar. 2018,day
,,,,,,,,,,,,ACCT0009231,Mon. 19 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,41,42,121,14,2.36,0,0,0,61,25,5950,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,14,14,58,0,2.11,0,0,0,61,2,1771,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,12,13,25,2,0.81,0,8,61.54,61,3,631,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,10,11,44,1,1.02,0,0,0,61,4,672,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,6,14,1,3.34,0,0,0,61,1,1203,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,5,5,18,0,6.2,0,10,200,61,0,1861,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,17,0,1.56,0,0,0,61,0,467,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,4,0,12.47,0,1,50,61,1,1496,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,2,2,3,0,0.52,0,1,50,61,0,62,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,0.55,0,1,100,61,0,33,ISP Visitor,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,29,33,92,9,1.64,0,0,0,44,14,3239,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,14,18,53,2,3.15,0,0,0,44,5,3406,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,6,24,0,1.02,0,0,0,44,2,369,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,6,12,0,8.46,0,3,50,44,0,3047,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,4,7,1,0.17,0,0,0,44,1,42,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,3,0,0.29,0,0,0,44,0,53,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,2,3,6,0,0.11,0,0,0,44,1,19,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,4,0,0.08,0,0,0,44,0,10,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form-1.html,1,1,1,0,5.28,0,0,0,44,0,317,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr,1,1,1,0,0.35,0,0,0,44,0,21,Not In List,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,17,18,33,8,1.94,0,0,0,19,17,2090,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,2,1,0.17,0,0,0,19,2,20,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,19,5,0,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/resources.html,0,0,0,0,INF,0,0,INF,19,4,0,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/lpayr/gartner-magic-quadrant-itsm.html,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/solutions/security-incidents.html,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/lpwhp/risk-of-legacy-systems-wp.html,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Tue. 20 Mar. 2018,day
www.servicenow.com/solutions/hr-service-management.html,0,0,0,0,INF,0,0,INF,19,1,0,::unspecified::,Tue. 20 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Tue. 20 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Tue. 20 Mar. 2018,day
,,,,,,,,,,,,ACCT0065581,Tue. 20 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Tue. 20 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Tue. 20 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0009231,Tue. 20 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,22,24,64,4,3.89,0,0,0,33,9,5608,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,8,8,13,1,3.68,0,1,12.5,33,2,1765,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,5,7,1,0.21,0,0,0,33,2,62,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,7,0,1.79,0,0,0,33,0,323,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,3,3,6,0,0.98,0,0,0,33,0,177,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,2,2,5,0,0.23,0,2,100,33,1,27,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator,1,1,2,0,0.12,0,0,0,33,0,7,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,1,1,1,0,0.88,0,0,0,33,0,53,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.12,0,0,0,33,1,7,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,33,7,0,ISP Visitor,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,31,33,99,6,2.35,0,0,0,41,17,4655,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,14,18,39,3,2.46,0,0,0,41,7,2662,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,11,12,16,1,0.31,0,0,0,41,2,223,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,6,9,10,2,0.35,0,0,0,41,3,191,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,5,5,8,0,0.29,0,3,60,41,0,87,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,4,5,7,0,2.39,0,0,0,41,0,716,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,2,2,3,0,1.46,0,1,50,41,0,175,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,1,1,2,0,1.83,0,1,100,41,0,110,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm-form.html,1,1,2,0,1.42,0,1,100,41,0,85,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps-form.html,1,1,2,0,0.45,0,1,100,41,0,27,Not In List,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,13,22,7,1.86,0,0,0,17,12,1453,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,5,1,4.58,0,0,0,17,3,825,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,1,0,0,0,0,17,1,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,0,0,0,0,0,17,0,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,17,5,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/products/shared-services-applications.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/lpayr/forrester-study-tei-of-servicenow-security-ops.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/events.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed. 21 Mar. 2018,day
www.servicenow.com/company/media/blog/a-year-in-the-life--transforming-project-portfolio-management.html,0,0,0,0,INF,0,0,INF,17,1,0,::unspecified::,Wed. 21 Mar. 2018,day
,,,,,,,,,,,,ACCT0106566,Wed. 21 Mar. 2018,day
,,,,,,,,,,,,ACCT0080490,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,5,0,1.55,0,0,0,1,0,93,ACCT0065581,Wed. 21 Mar. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,1,0,ACCT0065581,Wed. 21 Mar. 2018,day
,,,,,,,,,,,,ACCT0000737,Wed. 21 Mar. 2018,day
,,,,,,,,,,,,ACCT0004149,Wed. 21 Mar. 2018,day
,,,,,,,,,,,,ACCT0047511,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,1,0,0,0,0,1,1,0,ACCT0009231,Wed. 21 Mar. 2018,day
www.servicenow.com/success/value-calculator-it.html,28,29,78,3,2.69,0,0,0,51,10,4686,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr.html,12,12,41,2,2.09,0,0,0,51,4,1502,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,9,9,23,0,0.7,0,0,0,51,3,378,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,19,5,0.38,0,0,0,51,6,203,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,6,6,16,2,1.98,0,3,50,51,3,714,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-intelligent-apps.html,5,5,14,0,0.57,0,0,0,51,1,172,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-hr-form.html,3,3,10,0,1.64,0,3,100,51,0,296,ISP Visitor,Thu. 22 Mar. 2018,day
www.servicenow.com/success/value-calculator-security-ops-form.html,2,2,4,0,0.85,0,2,100,51,0,102,ISP Visitor,Thu. 22 Mar. 2018,day
